entityName;lastModifiedTimestamp;download_dttm
MD_VENDOR;2023-03-27T13:05:00.000Z;2023-03-27 11:12:25.583559
MD_WF_PROCESS_DEF;2023-03-27T13:05:04.000Z;2023-03-27 11:12:27.946278
MD_WF_PROCESS_DEF_TASKS;2023-03-27T13:04:58.000Z;2023-03-27 11:12:30.400579
MD_WF_PROCESS_DEF_TASK_ASSG;2023-03-27T13:05:02.000Z;2023-03-27 11:12:33.664507
PLANNING_HIERARCHY_DEFN;2023-03-27T13:05:01.000Z;2023-03-27 11:12:36.049473
PLANNING_INFO;2023-03-27T13:05:02.000Z;2023-03-27 11:12:40.249688
PLANNING_INFO_CUSTOM_PROP;2023-03-27T13:04:58.000Z;2023-03-27 11:12:42.727176
TAG_DETAILS;2023-03-27T13:04:59.000Z;2023-03-27 11:12:45.233310
WF_PROCESS_DETAILS;2023-03-27T13:05:04.000Z;2023-03-27 11:12:47.775564
WF_PROCESS_TASKS;2023-03-27T13:05:04.000Z;2023-03-27 11:12:50.046443
WF_TASKS_USER_ASSIGNMENT;2023-03-27T13:05:04.000Z;2023-03-27 11:12:54.232996
md_creative;2023-03-27T13:47:40.000Z;2023-03-27 11:12:56.977802
md_creative_x_asset;2023-03-27T13:47:57.000Z;2023-03-27 11:13:02.357285
md_message;2023-03-27T13:47:43.000Z;2023-03-27 11:13:04.497836
md_message_x_creative;2023-03-27T13:47:55.000Z;2023-03-27 11:13:06.972333
md_task;2023-03-27T13:50:55.000Z;2023-03-27 11:13:09.522039
ASSET_DETAILS;2023-03-27T16:25:39.000Z;2023-03-27 14:15:21.217503
ASSET_DETAILS_CUSTOM_PROP;2023-03-27T16:26:09.000Z;2023-03-27 14:15:23.844214
ASSET_FOLDER_DETAILS;2023-03-27T16:25:38.000Z;2023-03-27 14:15:26.149356
ASSET_RENDITION_DETAILS;2023-03-27T16:25:28.000Z;2023-03-27 14:15:28.848552
ASSET_REVISION;2023-03-27T16:26:06.000Z;2023-03-27 14:15:31.175968
CC_BUDGET_BREAKUP;2023-03-27T16:25:43.000Z;2023-03-27 14:15:33.542031
COMMITMENT_DETAILS;2023-03-27T16:25:47.000Z;2023-03-27 14:15:36.973138
COMMITMENT_LINE_ITEMS;2023-03-27T16:26:06.000Z;2023-03-27 14:15:39.249825
COMMITMENT_LINE_ITEMS_CCBDGT;2023-03-27T16:26:06.000Z;2023-03-27 14:15:41.487961
INVOICE_DETAILS;2023-03-27T16:26:11.000Z;2023-03-27 14:15:44.183101
INVOICE_LINE_ITEMS;2023-03-27T16:25:28.000Z;2023-03-27 14:15:46.425213
INVOICE_LINE_ITEMS_CCBDGT;2023-03-27T16:25:44.000Z;2023-03-27 14:15:48.611636
MD_BU;2023-03-27T16:25:43.000Z;2023-03-27 14:15:50.928057
MD_COSTCENTER;2023-03-27T16:25:43.000Z;2023-03-27 14:15:53.352159
MD_CUSTATTRIB_TABLE_VALUES;2023-03-27T16:25:31.000Z;2023-03-27 14:15:57.227376
MD_CUST_ATTRIB;2023-03-27T16:25:38.000Z;2023-03-27 14:16:00.274879
MD_GRID_ATTR_DEFN;2023-03-27T16:26:06.000Z;2023-03-27 14:16:02.588219
MD_OBJECT_TYPE;2023-03-27T16:25:44.000Z;2023-03-27 14:16:05.009972
MD_PICKLIST;2023-03-27T16:25:31.000Z;2023-03-27 14:16:07.305789
MD_VENDOR;2023-03-27T16:25:38.000Z;2023-03-27 14:16:09.412615
MD_WF_PROCESS_DEF;2023-03-27T16:25:39.000Z;2023-03-27 14:16:11.586318
MD_WF_PROCESS_DEF_TASKS;2023-03-27T16:25:38.000Z;2023-03-27 14:16:13.915139
MD_WF_PROCESS_DEF_TASK_ASSG;2023-03-27T16:25:28.000Z;2023-03-27 14:16:16.046589
PLANNING_HIERARCHY_DEFN;2023-03-27T16:25:31.000Z;2023-03-27 14:16:18.312554
PLANNING_INFO;2023-03-27T16:26:11.000Z;2023-03-27 14:16:20.650104
PLANNING_INFO_CUSTOM_PROP;2023-03-27T16:25:38.000Z;2023-03-27 14:16:22.982240
TAG_DETAILS;2023-03-27T16:26:12.000Z;2023-03-27 14:16:25.195537
WF_PROCESS_DETAILS;2023-03-27T16:25:38.000Z;2023-03-27 14:16:27.463477
WF_PROCESS_TASKS;2023-03-27T16:25:44.000Z;2023-03-27 14:16:29.828846
WF_TASKS_USER_ASSIGNMENT;2023-03-27T16:25:31.000Z;2023-03-27 14:16:32.068101
md_creative;2023-03-27T17:04:55.000Z;2023-03-27 14:16:34.351690
md_creative_x_asset;2023-03-27T17:05:13.000Z;2023-03-27 14:16:36.491421
md_message;2023-03-27T17:04:58.000Z;2023-03-27 14:16:38.576833
md_message_x_creative;2023-03-27T17:05:10.000Z;2023-03-27 14:16:41.050554
md_task;2023-03-27T17:09:44.000Z;2023-03-27 14:16:43.320117
ASSET_DETAILS;2023-03-28T19:12:04.000Z;2023-03-28 16:55:08.185632
ASSET_DETAILS_CUSTOM_PROP;2023-03-28T19:12:13.000Z;2023-03-28 16:55:10.598556
ASSET_FOLDER_DETAILS;2023-03-28T19:11:54.000Z;2023-03-28 16:55:12.962661
ASSET_RENDITION_DETAILS;2023-03-28T19:12:04.000Z;2023-03-28 16:55:15.760333
ASSET_REVISION;2023-03-28T19:12:02.000Z;2023-03-28 16:55:18.275795
CC_BUDGET_BREAKUP;2023-03-28T19:12:12.000Z;2023-03-28 16:55:20.655527
COMMITMENT_DETAILS;2023-03-28T19:11:54.000Z;2023-03-28 16:55:23.119247
COMMITMENT_LINE_ITEMS;2023-03-28T19:12:12.000Z;2023-03-28 16:55:25.242146
COMMITMENT_LINE_ITEMS_CCBDGT;2023-03-28T19:11:59.000Z;2023-03-28 16:55:28.653062
INVOICE_DETAILS;2023-03-28T19:12:04.000Z;2023-03-28 16:55:30.793548
INVOICE_LINE_ITEMS;2023-03-28T19:12:02.000Z;2023-03-28 16:55:32.915484
INVOICE_LINE_ITEMS_CCBDGT;2023-03-28T19:11:59.000Z;2023-03-28 16:55:35.145809
MD_BU;2023-03-28T19:12:09.000Z;2023-03-28 16:55:37.297039
MD_COSTCENTER;2023-03-28T19:11:59.000Z;2023-03-28 16:55:39.741219
MD_COST_CATEGORY;2023-03-28T19:12:12.000Z;2023-03-28 16:55:42.087751
MD_CUSTATTRIB_TABLE_VALUES;2023-03-28T19:12:04.000Z;2023-03-28 16:55:44.496778
MD_CUST_ATTRIB;2023-03-28T19:12:12.000Z;2023-03-28 16:55:46.648002
MD_GRID_ATTR_DEFN;2023-03-28T19:11:51.000Z;2023-03-28 16:55:48.823647
MD_OBJECT_TYPE;2023-03-28T19:12:04.000Z;2023-03-28 16:55:51.186774
MD_PICKLIST;2023-03-28T19:12:06.000Z;2023-03-28 16:55:53.264770
MD_VENDOR;2023-03-28T19:12:04.000Z;2023-03-28 16:55:55.639613
MD_WF_PROCESS_DEF;2023-03-28T19:12:09.000Z;2023-03-28 16:55:57.924624
MD_WF_PROCESS_DEF_TASKS;2023-03-28T19:12:06.000Z;2023-03-28 16:56:00.132491
MD_WF_PROCESS_DEF_TASK_ASSG;2023-03-28T19:12:03.000Z;2023-03-28 16:56:02.399923
PLANNING_HIERARCHY_DEFN;2023-03-28T19:12:13.000Z;2023-03-28 16:56:04.629274
PLANNING_INFO;2023-03-28T19:12:06.000Z;2023-03-28 16:56:06.710195
PLANNING_INFO_CUSTOM_PROP;2023-03-28T19:12:12.000Z;2023-03-28 16:56:09.243235
TAG_DETAILS;2023-03-28T19:11:51.000Z;2023-03-28 16:56:11.624921
WF_PROCESS_DETAILS;2023-03-28T19:12:13.000Z;2023-03-28 16:56:14.239009
WF_PROCESS_TASKS;2023-03-28T19:12:02.000Z;2023-03-28 16:56:16.623624
WF_TASKS_USER_ASSIGNMENT;2023-03-28T19:12:13.000Z;2023-03-28 16:56:18.812936
md_creative;2023-03-28T19:34:33.000Z;2023-03-28 16:56:21.145795
md_creative_x_asset;2023-03-28T19:34:53.000Z;2023-03-28 16:56:23.306789
md_message;2023-03-28T19:34:37.000Z;2023-03-28 16:56:25.731443
md_message_x_creative;2023-03-28T19:34:51.000Z;2023-03-28 16:56:27.852396
md_task;2023-03-28T19:39:16.000Z;2023-03-28 16:56:30.094441
ASSET_DETAILS;2023-06-24T11:11:02.000Z;2023-06-24 09:28:32.232374
ASSET_DETAILS_CUSTOM_PROP;2023-06-24T11:11:00.000Z;2023-06-24 09:28:34.506224
ASSET_FOLDER_DETAILS;2023-06-24T11:10:51.000Z;2023-06-24 09:28:36.712690
ASSET_RENDITION_DETAILS;2023-06-24T11:10:52.000Z;2023-06-24 09:28:39.178063
ASSET_REVISION;2023-06-24T11:11:06.000Z;2023-06-24 09:28:41.454184
CC_BUDGET_BREAKUP;2023-06-24T11:11:03.000Z;2023-06-24 09:28:43.595244
COMMITMENT_DETAILS;2023-06-24T11:11:03.000Z;2023-06-24 09:28:45.677829
COMMITMENT_LINE_ITEMS;2023-06-24T11:10:52.000Z;2023-06-24 09:28:47.781024
COMMITMENT_LINE_ITEMS_CCBDGT;2023-06-24T11:10:47.000Z;2023-06-24 09:28:49.858230
INVOICE_DETAILS;2023-06-24T11:10:51.000Z;2023-06-24 09:28:51.902370
INVOICE_LINE_ITEMS;2023-06-24T11:10:49.000Z;2023-06-24 09:28:53.959594
INVOICE_LINE_ITEMS_CCBDGT;2023-06-24T11:10:52.000Z;2023-06-24 09:28:55.972674
MD_BU;2023-06-24T11:10:52.000Z;2023-06-24 09:28:58.060290
MD_COSTCENTER;2023-06-24T11:11:06.000Z;2023-06-24 09:29:00.135361
MD_COST_CATEGORY;2023-06-24T11:10:47.000Z;2023-06-24 09:29:02.219732
MD_CUSTATTRIB_TABLE_VALUES;2023-06-24T11:10:51.000Z;2023-06-24 09:29:04.499308
MD_CUST_ATTRIB;2023-06-24T11:10:52.000Z;2023-06-24 09:29:06.763062
MD_GRID_ATTR_DEFN;2023-06-24T11:11:02.000Z;2023-06-24 09:29:08.896089
MD_OBJECT_TYPE;2023-06-24T11:11:03.000Z;2023-06-24 09:29:11.543605
MD_PICKLIST;2023-06-24T11:11:03.000Z;2023-06-24 09:29:13.801513
MD_VENDOR;2023-06-24T11:11:06.000Z;2023-06-24 09:29:15.920581
MD_WF_PROCESS_DEF;2023-06-24T11:11:00.000Z;2023-06-24 09:29:18.083534
MD_WF_PROCESS_DEF_TASKS;2023-06-24T11:10:58.000Z;2023-06-24 09:29:20.307495
MD_WF_PROCESS_DEF_TASK_ASSG;2023-06-24T11:11:00.000Z;2023-06-24 09:29:22.447526
PLANNING_HIERARCHY_DEFN;2023-06-24T11:11:00.000Z;2023-06-24 09:29:24.581853
PLANNING_INFO;2023-06-24T11:10:52.000Z;2023-06-24 09:29:26.633408
PLANNING_INFO_CUSTOM_PROP;2023-06-24T11:11:00.000Z;2023-06-24 09:29:28.802787
TAG_DETAILS;2023-06-24T11:10:53.000Z;2023-06-24 09:29:30.868294
WF_PROCESS_DETAILS;2023-06-24T11:10:54.000Z;2023-06-24 09:29:32.883210
WF_PROCESS_TASKS;2023-06-24T11:11:06.000Z;2023-06-24 09:29:34.937705
WF_TASKS_USER_ASSIGNMENT;2023-06-24T11:10:52.000Z;2023-06-24 09:29:37.011189
md_creative;2023-06-24T11:50:02.000Z;2023-06-24 09:29:39.234775
md_creative_x_asset;2023-06-24T11:50:08.000Z;2023-06-24 09:29:41.344347
md_message;2023-06-24T11:50:04.000Z;2023-06-24 09:29:43.379793
md_message_x_creative;2023-06-24T11:50:06.000Z;2023-06-24 09:29:45.432765
md_task;2023-06-24T11:50:02.000Z;2023-06-24 09:29:47.478084
ASSET_DETAILS;2023-06-24T12:34:56.000Z;2023-06-24 10:34:53.372230
ASSET_DETAILS_CUSTOM_PROP;2023-06-24T12:35:04.000Z;2023-06-24 10:34:55.746396
ASSET_FOLDER_DETAILS;2023-06-24T12:35:03.000Z;2023-06-24 10:34:59.099384
ASSET_RENDITION_DETAILS;2023-06-24T12:34:56.000Z;2023-06-24 10:35:01.527790
ASSET_REVISION;2023-06-24T12:34:56.000Z;2023-06-24 10:35:03.717933
CC_BUDGET_BREAKUP;2023-06-24T12:34:54.000Z;2023-06-24 10:35:08.528748
COMMITMENT_DETAILS;2023-06-24T12:34:56.000Z;2023-06-24 10:35:11.467252
COMMITMENT_LINE_ITEMS;2023-06-24T12:35:02.000Z;2023-06-24 10:35:13.551829
COMMITMENT_LINE_ITEMS_CCBDGT;2023-06-24T12:35:02.000Z;2023-06-24 10:35:15.638608
INVOICE_DETAILS;2023-06-24T12:35:02.000Z;2023-06-24 10:35:19.892923
INVOICE_LINE_ITEMS;2023-06-24T12:35:03.000Z;2023-06-24 10:35:22.821391
INVOICE_LINE_ITEMS_CCBDGT;2023-06-24T12:34:56.000Z;2023-06-24 10:35:25.222153
MD_BU;2023-06-24T12:35:04.000Z;2023-06-24 10:35:29.294249
MD_COSTCENTER;2023-06-24T12:34:54.000Z;2023-06-24 10:35:32.254801
MD_COST_CATEGORY;2023-06-24T12:34:56.000Z;2023-06-24 10:35:34.338391
MD_CUSTATTRIB_TABLE_VALUES;2023-06-24T12:35:03.000Z;2023-06-24 10:35:36.554499
MD_CUST_ATTRIB;2023-06-24T12:34:54.000Z;2023-06-24 10:35:38.801876
MD_GRID_ATTR_DEFN;2023-06-24T12:34:54.000Z;2023-06-24 10:35:44.000304
MD_OBJECT_TYPE;2023-06-24T12:35:00.000Z;2023-06-24 10:35:46.624626
MD_PICKLIST;2023-06-24T12:35:02.000Z;2023-06-24 10:35:48.911774
MD_VENDOR;2023-06-24T12:35:02.000Z;2023-06-24 10:35:51.076037
MD_WF_PROCESS_DEF;2023-06-24T12:34:56.000Z;2023-06-24 10:35:55.109972
MD_WF_PROCESS_DEF_TASKS;2023-06-24T12:34:56.000Z;2023-06-24 10:35:57.205929
MD_WF_PROCESS_DEF_TASK_ASSG;2023-06-24T12:35:00.000Z;2023-06-24 10:35:59.354692
PLANNING_HIERARCHY_DEFN;2023-06-24T12:35:03.000Z;2023-06-24 10:36:01.558219
PLANNING_INFO;2023-06-24T12:35:02.000Z;2023-06-24 10:36:05.414765
PLANNING_INFO_CUSTOM_PROP;2023-06-24T12:35:04.000Z;2023-06-24 10:36:07.732364
TAG_DETAILS;2023-06-24T12:34:54.000Z;2023-06-24 10:36:09.860379
WF_PROCESS_DETAILS;2023-06-24T12:35:04.000Z;2023-06-24 10:36:11.962484
WF_PROCESS_TASKS;2023-06-24T12:34:56.000Z;2023-06-24 10:36:14.002917
WF_TASKS_USER_ASSIGNMENT;2023-06-24T12:34:59.000Z;2023-06-24 10:36:16.078168
md_creative;2023-06-24T12:52:44.000Z;2023-06-24 10:36:20.505565
md_creative_x_asset;2023-06-24T12:52:49.000Z;2023-06-24 10:36:22.574293
md_message;2023-06-24T12:52:45.000Z;2023-06-24 10:36:24.657028
md_message_x_creative;2023-06-24T12:52:48.000Z;2023-06-24 10:36:26.735794
md_task;2023-06-24T12:52:44.000Z;2023-06-24 10:36:28.899718
ASSET_DETAILS;2023-06-30T15:52:46.000Z;2023-06-30 13:28:59.461695
ASSET_DETAILS_CUSTOM_PROP;2023-06-30T15:52:46.000Z;2023-06-30 13:29:02.050679
ASSET_FOLDER_DETAILS;2023-06-30T15:53:02.000Z;2023-06-30 13:29:04.446761
ASSET_RENDITION_DETAILS;2023-06-30T15:52:46.000Z;2023-06-30 13:29:07.097356
ASSET_REVISION;2023-06-30T15:52:45.000Z;2023-06-30 13:29:09.577475
CC_BUDGET_BREAKUP;2023-06-30T15:53:07.000Z;2023-06-30 13:29:11.804646
COMMITMENT_DETAILS;2023-06-30T15:52:55.000Z;2023-06-30 13:29:14.052965
COMMITMENT_LINE_ITEMS;2023-06-30T15:52:55.000Z;2023-06-30 13:29:16.274494
COMMITMENT_LINE_ITEMS_CCBDGT;2023-06-30T15:53:00.000Z;2023-06-30 13:29:18.486039
INVOICE_DETAILS;2023-06-30T15:52:49.000Z;2023-06-30 13:29:20.704362
INVOICE_LINE_ITEMS;2023-06-30T15:52:56.000Z;2023-06-30 13:29:23.160088
INVOICE_LINE_ITEMS_CCBDGT;2023-06-30T15:53:02.000Z;2023-06-30 13:29:25.377189
MD_BU;2023-06-30T15:52:39.000Z;2023-06-30 13:29:27.708511
MD_COSTCENTER;2023-06-30T15:52:55.000Z;2023-06-30 13:29:29.989252
MD_COST_CATEGORY;2023-06-30T15:52:39.000Z;2023-06-30 13:29:32.179832
MD_CUSTATTRIB_TABLE_VALUES;2023-06-30T15:52:47.000Z;2023-06-30 13:29:34.621259
MD_CUST_ATTRIB;2023-06-30T15:52:58.000Z;2023-06-30 13:29:37.055321
MD_GRID_ATTR_DEFN;2023-06-30T15:52:46.000Z;2023-06-30 13:29:39.343705
MD_OBJECT_TYPE;2023-06-30T15:52:46.000Z;2023-06-30 13:29:42.048039
MD_PICKLIST;2023-06-30T15:53:04.000Z;2023-06-30 13:29:44.436335
MD_VENDOR;2023-06-30T15:53:00.000Z;2023-06-30 13:29:46.674119
MD_WF_PROCESS_DEF;2023-06-30T15:53:01.000Z;2023-06-30 13:29:48.968708
MD_WF_PROCESS_DEF_TASKS;2023-06-30T15:52:45.000Z;2023-06-30 13:29:51.310574
MD_WF_PROCESS_DEF_TASK_ASSG;2023-06-30T15:52:55.000Z;2023-06-30 13:29:53.628266
PLANNING_HIERARCHY_DEFN;2023-06-30T15:52:46.000Z;2023-06-30 13:29:55.879824
PLANNING_INFO;2023-06-30T15:53:02.000Z;2023-06-30 13:29:58.102749
PLANNING_INFO_CUSTOM_PROP;2023-06-30T15:52:46.000Z;2023-06-30 13:30:00.577228
TAG_DETAILS;2023-06-30T15:52:45.000Z;2023-06-30 13:30:02.920962
WF_PROCESS_DETAILS;2023-06-30T15:52:45.000Z;2023-06-30 13:30:05.116718
WF_PROCESS_TASKS;2023-06-30T15:52:45.000Z;2023-06-30 13:30:07.367154
WF_TASKS_USER_ASSIGNMENT;2023-06-30T15:53:02.000Z;2023-06-30 13:30:09.539099
md_creative;2023-06-30T15:59:29.000Z;2023-06-30 13:30:12.046895
md_creative_x_asset;2023-06-30T15:59:34.000Z;2023-06-30 13:30:14.405656
md_message;2023-06-30T15:59:30.000Z;2023-06-30 13:30:16.745271
md_message_x_creative;2023-06-30T15:59:32.000Z;2023-06-30 13:30:18.943772
md_task;2023-06-30T15:59:29.000Z;2023-06-30 13:30:21.259625
ASSET_DETAILS;2023-07-05T12:56:56.000Z;2023-07-05 09:00:56.526529
ASSET_DETAILS_CUSTOM_PROP;2023-07-05T12:56:57.000Z;2023-07-05 09:00:56.959564
ASSET_FOLDER_DETAILS;2023-07-05T12:56:55.000Z;2023-07-05 09:00:57.238577
ASSET_RENDITION_DETAILS;2023-07-05T12:56:56.000Z;2023-07-05 09:00:57.639624
ASSET_REVISION;2023-07-05T12:57:05.000Z;2023-07-05 09:00:58.007631
CC_BUDGET_BREAKUP;2023-07-05T12:56:58.000Z;2023-07-05 09:00:58.339644
COMMITMENT_DETAILS;2023-07-05T12:56:54.000Z;2023-07-05 09:00:58.592659
COMMITMENT_LINE_ITEMS;2023-07-05T12:56:57.000Z;2023-07-05 09:00:58.866680
COMMITMENT_LINE_ITEMS_CCBDGT;2023-07-05T12:56:55.000Z;2023-07-05 09:00:59.161695
INVOICE_DETAILS;2023-07-05T12:56:54.000Z;2023-07-05 09:00:59.453713
INVOICE_LINE_ITEMS;2023-07-05T12:56:55.000Z;2023-07-05 09:00:59.739731
INVOICE_LINE_ITEMS_CCBDGT;2023-07-05T12:56:55.000Z;2023-07-05 09:01:00.008748
MD_BU;2023-07-05T12:56:56.000Z;2023-07-05 09:01:00.367770
MD_COSTCENTER;2023-07-05T12:56:57.000Z;2023-07-05 09:01:00.658791
MD_COST_CATEGORY;2023-07-05T12:56:57.000Z;2023-07-05 09:01:00.907802
MD_CUSTATTRIB_TABLE_VALUES;2023-07-05T12:56:58.000Z;2023-07-05 09:01:01.233826
MD_CUST_ATTRIB;2023-07-05T12:56:56.000Z;2023-07-05 09:01:01.516847
MD_GRID_ATTR_DEFN;2023-07-05T12:56:57.000Z;2023-07-05 09:01:01.812859
MD_OBJECT_TYPE;2023-07-05T12:56:57.000Z;2023-07-05 09:01:02.284889
MD_PICKLIST;2023-07-05T12:56:56.000Z;2023-07-05 09:01:02.620912
MD_VENDOR;2023-07-05T12:56:55.000Z;2023-07-05 09:01:02.922936
MD_WF_PROCESS_DEF;2023-07-05T12:56:57.000Z;2023-07-05 09:01:03.292964
MD_WF_PROCESS_DEF_TASKS;2023-07-05T12:56:55.000Z;2023-07-05 09:01:03.540973
MD_WF_PROCESS_DEF_TASK_ASSG;2023-07-05T12:56:54.000Z;2023-07-05 09:01:03.824990
PLANNING_HIERARCHY_DEFN;2023-07-05T12:56:56.000Z;2023-07-05 09:01:04.147009
PLANNING_INFO;2023-07-05T12:56:58.000Z;2023-07-05 09:01:04.466038
PLANNING_INFO_CUSTOM_PROP;2023-07-05T12:56:57.000Z;2023-07-05 09:01:04.764048
TAG_DETAILS;2023-07-05T12:56:58.000Z;2023-07-05 09:01:05.008069
WF_PROCESS_DETAILS;2023-07-05T12:56:54.000Z;2023-07-05 09:01:05.288084
WF_PROCESS_TASKS;2023-07-05T12:56:58.000Z;2023-07-05 09:01:05.567103
WF_TASKS_USER_ASSIGNMENT;2023-07-05T12:56:54.000Z;2023-07-05 09:01:05.852122
md_creative;2023-07-05T12:37:13.000Z;2023-07-05 09:01:06.188148
md_creative_x_asset;2023-07-05T12:37:19.000Z;2023-07-05 09:01:06.501169
md_message;2023-07-05T12:37:15.000Z;2023-07-05 09:01:06.749182
md_message_x_creative;2023-07-05T12:37:17.000Z;2023-07-05 09:01:07.096206
md_task;2023-07-05T12:37:13.000Z;2023-07-05 09:01:07.410224
